,season,week,home_team,away_team,home.totalYards,away.totalYards,Home_possession_time,Away_possession_time,Home_Offensive_TDs,Away_Offensive_TDs,home.turnovers,away.turnovers,home.thirdDownEff,home.fourthDownEff,away.thirdDownEff,away.fourthDownEff,away_points,home_points
183,2014,11,Indiana,Penn State,221,330,1286,2314,0,1.0,2,2,0.17647058823529413,0.0,0.2352941176470588,0.2352941176470588,13.0,7.0
184,2014,11,Purdue,Wisconsin,230,489,1286,2314,1,4.0,0,2,0.29411764705882354,0.0,0.5333333333333333,0.5333333333333333,34.0,16.0
185,2014,11,Minnesota,Iowa,429,205,1286,2314,7,2.0,0,3,0.6666666666666666,1.0,0.38461538461538464,0.38461538461538464,14.0,51.0
186,2014,11,Northwestern,Michigan,264,256,1286,2314,1,1.0,3,3,0.4761904761904762,0.0,0.08333333333333333,0.08333333333333333,10.0,9.0
187,2014,11,Michigan State,Ohio State,536,568,1286,2314,5,7.0,0,2,0.5333333333333333,0.0,0.7142857142857143,0.7142857142857143,49.0,37.0
188,2014,12,Minnesota,Ohio State,303,489,1286,2314,3,4.0,2,3,0.35714285714285715,1.0,0.6923076923076923,0.6923076923076923,31.0,24.0
189,2014,12,Illinois,Iowa,235,587,1286,2314,2,4.0,0,1,0.375,1.0,0.6666666666666666,0.6666666666666666,30.0,14.0
190,2014,12,Penn State,Temple,366,248,1286,2314,2,1.0,3,5,0.3076923076923077,1.0,0.1875,0.1875,13.0,30.0
191,2014,12,Rutgers,Indiana,429,473,1286,2314,6,2.0,1,3,0.2857142857142857,0.0,0.06666666666666668,0.06666666666666668,23.0,45.0
192,2014,12,Notre Dame,Northwestern,498,547,1286,2314,5,4.0,4,4,0.4666666666666667,1.0,0.4,0.4,43.0,40.0
193,2014,12,Wisconsin,Nebraska,627,180,1286,2314,8,3.0,4,5,0.375,0.0,0.21428571428571427,0.21428571428571427,24.0,59.0
194,2014,12,Maryland,Michigan State,252,482,1286,2314,2,3.0,4,0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.0,15.0
195,2014,13,Ohio State,Indiana,527,395,1286,2314,5,3.0,3,1,0.5,1.0,0.25,0.25,27.0,42.0
196,2014,13,Nebraska,Minnesota,397,416,1286,2314,2,4.0,2,0,0.4615384615384616,0.0,0.4166666666666667,0.4166666666666667,28.0,24.0
197,2014,13,Purdue,Northwestern,312,414,1286,2314,2,4.0,5,2,0.3888888888888889,0.3333333333333333,0.375,0.375,38.0,14.0
198,2014,13,Michigan State,Rutgers,520,234,1286,2314,6,0.0,2,3,0.6153846153846154,1.0,0.2857142857142857,0.2857142857142857,3.0,45.0
199,2014,13,Illinois,Penn State,283,265,1286,2314,1,2.0,0,1,0.125,0.0,0.4,0.4,14.0,16.0
200,2014,13,Iowa,Wisconsin,412,405,1286,2314,3,3.0,1,0,0.4166666666666667,1.0,0.5384615384615384,0.5384615384615384,26.0,24.0
201,2014,13,Michigan,Maryland,398,312,1286,2314,1,2.0,1,0,0.38461538461538464,0.3333333333333333,0.25,0.25,23.0,16.0
202,2014,14,Iowa,Nebraska,372,363,1286,2314,2,4.0,4,2,0.5,1.0,0.3333333333333333,0.3333333333333333,37.0,34.0
203,2014,14,Indiana,Purdue,358,351,1286,2314,2,1.0,2,4,0.4117647058823529,0.0,0.3125,0.3125,16.0,23.0
204,2014,14,Ohio State,Michigan,416,372,1286,2314,5,4.0,0,2,0.5384615384615384,1.0,0.5,0.5,28.0,42.0
205,2014,14,Northwestern,Illinois,372,438,1286,2314,3,5.0,5,1,0.4117647058823529,1.0,0.35714285714285715,0.35714285714285715,47.0,33.0
206,2014,14,Wisconsin,Minnesota,448,272,1286,2314,4,3.0,1,1,0.4166666666666667,0.0,0.3333333333333333,0.3333333333333333,24.0,34.0
207,2014,14,Penn State,Michigan State,233,298,1286,2314,1,3.0,2,1,0.375,0.3333333333333333,0.5625,0.5625,34.0,10.0
208,2014,14,Maryland,Rutgers,476,491,1286,2314,5,5.0,0,2,0.5384615384615384,0.0,0.5714285714285714,0.5714285714285714,41.0,38.0
209,2014,15,Ohio State,Wisconsin,558,258,1286,2314,7,0.0,0,4,0.25,0.0,0.2777777777777778,0.2777777777777778,0.0,59.0
210,2015,1,Utah,Michigan,337,355,1286,2314,2,2.0,1,3,0.2307692307692308,0.6666666666666666,0.375,0.375,17.0,24.0
211,2015,1,Minnesota,TCU,341,449,1286,2314,2,2.0,2,2,0.26666666666666666,0.5,0.3684210526315789,0.3684210526315789,23.0,17.0
212,2015,1,Western Michigan,Michigan State,383,452,1286,2314,2,5.0,2,1,0.4444444444444444,1.0,0.6666666666666666,0.6666666666666666,37.0,24.0
213,2015,1,Iowa,Illinois State,431,231,1286,2314,4,2.0,1,0,0.5,0.6666666666666666,0.5,0.5,14.0,31.0
214,2015,1,Maryland,Richmond,479,276,1286,2314,5,3.0,1,0,0.5833333333333334,0.0,0.16666666666666666,0.16666666666666666,21.0,50.0
215,2015,1,Northwestern,Stanford,330,240,1286,2314,1,0.0,0,2,0.5454545454545454,1.0,0.2,0.2,6.0,16.0
216,2015,1,Rutgers,Norfolk State,539,196,1286,2314,8,2.0,1,1,0.5555555555555556,0.6666666666666666,0.2857142857142857,0.2857142857142857,13.0,63.0
217,2015,1,Illinois,Kent State,342,245,1286,2314,7,0.0,1,4,0.2307692307692308,1.0,0.16666666666666666,0.16666666666666666,3.0,52.0
218,2015,1,Temple,Penn State,317,183,1286,2314,3,1.0,1,1,0.4117647058823529,0.0,0.15384615384615385,0.15384615384615385,10.0,27.0
219,2015,1,Nebraska,BYU,445,511,1286,2314,4,4.0,2,1,0.42857142857142855,0.0,0.21428571428571427,0.21428571428571427,33.0,28.0
220,2015,1,Indiana,Southern Illinois,595,659,1286,2314,6,5.0,0,2,0.38461538461538464,1.0,0.6470588235294118,0.6470588235294118,47.0,48.0
221,2015,1,Alabama,Wisconsin,502,268,1286,2314,5,2.0,0,1,0.3636363636363637,1.0,0.42857142857142855,0.42857142857142855,17.0,35.0
222,2015,1,Marshall,Purdue,397,454,1286,2314,3,4.0,3,4,0.3333333333333333,0.0,0.4545454545454545,0.4545454545454545,31.0,41.0
223,2015,1,Virginia Tech,Ohio State,320,572,1286,2314,3,6.0,2,3,0.4705882352941176,0.0,0.3333333333333333,0.3333333333333333,42.0,24.0
224,2015,2,Michigan,Oregon State,405,138,1286,2314,4,1.0,2,1,0.4615384615384616,1.0,0.09090909090909093,0.09090909090909093,7.0,35.0
225,2015,2,Purdue,Indiana State,540,362,1286,2314,5,2.0,2,3,0.3333333333333333,0.5,0.1875,0.1875,14.0,38.0
226,2015,2,Wisconsin,Miami (OH),451,157,1286,2314,7,0.0,1,4,0.5625,0.0,0.2,0.2,0.0,58.0
227,2015,2,Penn State,Buffalo,328,274,1286,2314,3,2.0,0,1,0.4,0.3333333333333333,0.3125,0.3125,14.0,27.0
228,2015,2,Illinois,Western Illinois,500,141,1286,2314,4,0.0,4,2,0.5,1.0,0.06666666666666668,0.06666666666666668,0.0,44.0
229,2015,2,Maryland,Bowling Green,341,692,1286,2314,2,7.0,4,1,0.2307692307692308,0.0,0.4444444444444444,0.4444444444444444,48.0,27.0
230,2015,2,Rutgers,Washington State,402,559,1286,2314,2,4.0,3,0,0.5,1.0,0.2307692307692308,0.2307692307692308,37.0,34.0
231,2015,2,Ohio State,Hawai'i,363,165,1286,2314,4,0.0,0,4,0.4705882352941176,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.0,38.0
232,2015,2,Colorado State,Minnesota,314,413,1286,2314,2,2.0,4,2,0.3684210526315789,1.0,0.3157894736842105,0.3157894736842105,23.0,20.0
233,2015,2,Northwestern,Eastern Illinois,496,138,1286,2314,4,0.0,1,2,0.5882352941176471,0.0,0.0,0.0,0.0,41.0
234,2015,2,Iowa State,Iowa,310,475,1286,2314,2,4.0,1,1,0.2857142857142857,0.0,0.5,0.5,31.0,17.0
235,2015,2,Nebraska,South Alabama,561,332,1286,2314,6,1.0,1,3,0.5555555555555556,0.0,0.4375,0.4375,9.0,48.0
236,2015,2,Indiana,Florida International,439,406,1286,2314,3,3.0,1,3,0.3888888888888889,0.5,0.3684210526315789,0.3684210526315789,22.0,36.0
237,2015,2,Michigan State,Oregon,389,432,1286,2314,4,3.0,1,2,0.25,1.0,0.3076923076923077,0.3076923076923077,28.0,31.0
238,2015,3,Michigan State,Air Force,324,428,1286,2314,4,3.0,0,3,0.5,0.5,0.3333333333333333,0.3333333333333333,21.0,35.0
239,2015,3,Michigan,UNLV,377,235,1286,2314,4,1.0,1,2,0.4615384615384616,0.0,0.3333333333333333,0.3333333333333333,7.0,28.0
240,2015,3,Minnesota,Kent State,288,142,1286,2314,1,0.0,3,0,0.4761904761904762,1.0,0.17647058823529413,0.17647058823529413,7.0,10.0
241,2015,3,North Carolina,Illinois,471,399,1286,2314,5,2.0,1,1,0.4,0.0,0.45,0.45,14.0,48.0
242,2015,3,Maryland,South Florida,411,300,1286,2314,5,2.0,3,2,0.5,1.0,0.3888888888888889,0.3888888888888889,17.0,35.0
243,2015,3,Duke,Northwestern,327,271,1286,2314,1,1.0,3,2,0.17647058823529413,0.5,0.3,0.3,19.0,10.0
244,2015,3,Miami,Nebraska,511,462,1286,2314,3,4.0,1,3,0.21428571428571427,0.0,0.4,0.4,33.0,36.0
245,2015,3,Purdue,Virginia Tech,265,471,1286,2314,2,4.0,3,1,0.13333333333333333,0.25,0.4375,0.4375,51.0,24.0
246,2015,3,Wisconsin,Troy,401,255,1286,2314,4,0.0,0,1,0.3,1.0,0.4117647058823529,0.4117647058823529,3.0,28.0
247,2015,3,Ohio State,Northern Illinois,298,190,1286,2314,1,1.0,5,2,0.15384615384615385,0.0,0.3,0.3,13.0,20.0
248,2015,3,Indiana,Western Kentucky,639,568,1286,2314,4,5.0,1,2,0.6153846153846154,0.0,0.4545454545454545,0.4545454545454545,35.0,38.0
249,2015,3,Penn State,Rutgers,471,294,1286,2314,4,0.0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,28.0
250,2015,3,Iowa,Pittsburgh,363,282,1286,2314,3,2.0,1,2,0.4666666666666667,0.0,0.3076923076923077,0.3076923076923077,24.0,27.0
251,2015,4,Rutgers,Kansas,513,342,1286,2314,4,2.0,3,1,0.6666666666666666,0.0,0.4615384615384616,0.4615384615384616,14.0,27.0
252,2015,4,Michigan State,Central Michigan,324,340,1286,2314,4,1.0,0,1,0.5,0.0,0.4666666666666667,0.4666666666666667,10.0,30.0
253,2015,4,Purdue,Bowling Green,426,539,1286,2314,4,5.0,1,2,0.5294117647058824,1.0,0.6875,0.6875,35.0,28.0
254,2015,4,Nebraska,Southern Mississippi,610,458,1286,2314,3,4.0,2,1,0.3076923076923077,1.0,0.2857142857142857,0.2857142857142857,28.0,36.0
255,2015,4,Michigan,BYU,448,105,1286,2314,4,0.0,0,0,0.5294117647058824,0.0,0.26666666666666666,0.26666666666666666,0.0,31.0
256,2015,4,Wake Forest,Indiana,363,416,1286,2314,3,3.0,1,0,0.2222222222222222,0.5,0.4117647058823529,0.4117647058823529,31.0,24.0
257,2015,4,West Virginia,Maryland,601,326,1286,2314,6,1.0,2,6,0.5625,1.0,0.2857142857142857,0.2857142857142857,6.0,45.0
258,2015,4,Minnesota,Ohio,468,345,1286,2314,3,3.0,1,0,0.4444444444444444,0.0,0.5,0.5,24.0,27.0
259,2015,4,Ohio State,Western Michigan,511,338,1286,2314,4,2.0,2,1,0.6153846153846154,0.0,0.4117647058823529,0.4117647058823529,12.0,38.0
260,2015,4,Iowa,North Texas,488,356,1286,2314,7,1.0,2,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,16.0,62.0
261,2015,4,Penn State,San Diego State,400,242,1286,2314,3,2.0,1,3,0.26666666666666666,0.0,0.29411764705882354,0.29411764705882354,21.0,37.0
262,2015,4,Illinois,Middle Tennessee,378,368,1286,2314,2,3.0,0,1,0.42105263157894735,0.5,0.2777777777777778,0.2777777777777778,25.0,27.0
263,2015,4,Wisconsin,Hawai'i,512,255,1286,2314,4,0.0,0,0,0.4,0.0,0.3076923076923077,0.3076923076923077,0.0,28.0
264,2015,4,Northwestern,Ball State,546,359,1286,2314,3,2.0,3,1,0.5909090909090909,0.0,0.3125,0.3125,19.0,24.0
265,2015,5,Michigan State,Purdue,406,301,1286,2314,3,3.0,0,3,0.35714285714285715,0.0,0.38461538461538464,0.38461538461538464,21.0,24.0
266,2015,5,Maryland,Michigan,105,378,1286,2314,0,3.0,3,3,0.05555555555555555,0.0,0.29411764705882354,0.29411764705882354,28.0,0.0
267,2015,5,Wisconsin,Iowa,320,221,1286,2314,0,1.0,4,2,0.3076923076923077,0.0,0.3333333333333333,0.3333333333333333,10.0,6.0
268,2015,5,Penn State,Army,264,293,1286,2314,2,2.0,0,3,0.3333333333333333,1.0,0.5,0.5,14.0,20.0
269,2015,5,Northwestern,Minnesota,312,173,1286,2314,2,0.0,0,2,0.4117647058823529,1.0,0.25,0.25,0.0,27.0
270,2015,5,Indiana,Ohio State,402,517,1286,2314,3,4.0,0,3,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.14285714285714285,34.0,27.0
271,2015,5,Illinois,Nebraska,382,292,1286,2314,2,1.0,0,2,0.35,0.0,0.2352941176470588,0.2352941176470588,13.0,14.0
272,2015,6,Ohio State,Maryland,499,386,1286,2314,7,4.0,0,2,0.4545454545454545,0.5,0.35714285714285715,0.35714285714285715,28.0,49.0
273,2015,6,Iowa,Illinois,478,363,1286,2314,3,2.0,0,2,0.25,0.5,0.3333333333333333,0.3333333333333333,20.0,29.0
274,2015,6,Penn State,Indiana,420,234,1286,2314,4,1.0,1,1,0.35714285714285715,0.0,0.1875,0.1875,7.0,29.0
275,2015,6,Nebraska,Wisconsin,325,469,1286,2314,3,2.0,1,0,0.4444444444444444,0.0,0.3125,0.3125,23.0,21.0
276,2015,6,Purdue,Minnesota,275,408,1286,2314,2,4.0,4,1,0.17647058823529413,0.5,0.42857142857142855,0.42857142857142855,41.0,13.0
277,2015,6,Michigan,Northwestern,380,168,1286,2314,3,0.0,0,1,0.5,1.0,0.15384615384615385,0.15384615384615385,0.0,38.0
278,2015,6,Rutgers,Michigan State,349,489,1286,2314,3,4.0,0,1,0.25,0.6666666666666666,0.6470588235294118,0.6470588235294118,31.0,24.0
279,2015,7,Northwestern,Iowa,198,492,1286,2314,1,5.0,3,1,0.42105263157894735,0.0,0.5,0.5,40.0,10.0
280,2015,7,Wisconsin,Purdue,418,191,1286,2314,3,1.0,1,1,0.5,1.0,0.3076923076923077,0.3076923076923077,7.0,24.0
281,2015,7,Indiana,Rutgers,627,596,1286,2314,7,7.0,3,1,0.2,0.25,0.6,0.6,55.0,52.0
282,2015,7,Michigan,Michigan State,230,386,1286,2314,2,3.0,1,0,0.26666666666666666,0.0,0.2307692307692308,0.2307692307692308,27.0,23.0
283,2015,7,Minnesota,Nebraska,366,464,1286,2314,3,5.0,3,0,0.4,0.5,0.5384615384615384,0.5384615384615384,48.0,25.0
284,2015,7,Ohio State,Penn State,429,315,1286,2314,5,1.0,0,1,0.4545454545454545,0.0,0.08333333333333333,0.08333333333333333,10.0,38.0
285,2015,8,Nebraska,Northwestern,373,333,1286,2314,3,2.0,1,0,0.45,1.0,0.38461538461538464,0.38461538461538464,30.0,28.0
286,2015,8,Michigan State,Indiana,540,389,1286,2314,7,4.0,1,2,0.65,0.0,0.4545454545454545,0.4545454545454545,26.0,52.0
287,2015,8,Maryland,Penn State,466,363,1286,2314,3,4.0,5,3,0.3076923076923077,0.0,0.2307692307692308,0.2307692307692308,31.0,30.0
288,2015,8,Illinois,Wisconsin,333,419,1286,2314,1,3.0,2,2,0.25,0.0,0.5625,0.5625,24.0,13.0
289,2015,8,Rutgers,Ohio State,293,528,1286,2314,1,7.0,1,1,0.3333333333333333,1.0,0.5,0.5,49.0,7.0
290,2015,9,Wisconsin,Rutgers,426,165,1286,2314,6,0.0,2,2,0.5,1.0,0.13333333333333333,0.13333333333333333,10.0,48.0
291,2015,9,Purdue,Nebraska,457,484,1286,2314,8,6.0,0,5,0.4705882352941176,0.6666666666666666,0.5833333333333334,0.5833333333333334,45.0,55.0
292,2015,9,Penn State,Illinois,400,167,1286,2314,5,0.0,2,1,0.38461538461538464,1.0,0.2857142857142857,0.2857142857142857,0.0,39.0
293,2015,9,Iowa,Maryland,293,241,1286,2314,3,1.0,1,4,0.375,0.0,0.1,0.1,15.0,31.0
294,2015,9,Minnesota,Michigan,461,296,1286,2314,2,4.0,0,2,0.35714285714285715,1.0,0.4166666666666667,0.4166666666666667,29.0,26.0
295,2015,10,Northwestern,Penn State,396,362,1286,2314,2,3.0,1,2,0.35294117647058826,0.0,0.2352941176470588,0.2352941176470588,21.0,23.0
296,2015,10,Purdue,Illinois,263,595,1286,2314,2,6.0,2,0,0.3333333333333333,0.5,0.35714285714285715,0.35714285714285715,48.0,14.0
297,2015,10,Michigan,Rutgers,487,225,1286,2314,6,0.0,0,1,0.5384615384615384,0.0,0.2307692307692308,0.2307692307692308,16.0,49.0
298,2015,10,Indiana,Iowa,407,467,1286,2314,3,5.0,1,0,0.4705882352941176,1.0,0.5,0.5,35.0,27.0
299,2015,10,Maryland,Wisconsin,316,305,1286,2314,3,3.0,2,1,0.3125,0.0,0.2307692307692308,0.2307692307692308,31.0,24.0
300,2015,10,Nebraska,Michigan State,499,491,1286,2314,5,5.0,2,1,0.5,1.0,0.5714285714285714,0.5714285714285714,38.0,39.0
301,2015,10,Ohio State,Minnesota,376,314,1286,2314,3,2.0,1,1,0.4375,0.0,0.3684210526315789,0.3684210526315789,14.0,28.0
302,2015,11,Northwestern,Purdue,382,360,1286,2314,3,2.0,3,1,0.4705882352941176,0.0,0.42105263157894735,0.42105263157894735,14.0,21.0
303,2015,11,Michigan State,Maryland,262,289,1286,2314,2,1.0,3,5,0.375,0.0,0.25,0.25,7.0,24.0
304,2015,11,Illinois,Ohio State,261,440,1286,2314,0,4.0,2,2,0.29411764705882354,0.0,0.3076923076923077,0.3076923076923077,28.0,3.0
305,2015,11,Indiana,Michigan,527,581,1286,2314,3,6.0,0,1,0.35294117647058826,0.6,0.5,0.5,48.0,41.0
306,2015,11,Rutgers,Nebraska,259,362,1286,2314,2,4.0,2,3,0.21428571428571427,0.0,0.4545454545454545,0.4545454545454545,31.0,14.0
307,2015,11,Iowa,Minnesota,506,434,1286,2314,5,5.0,0,0,0.6666666666666666,0.0,0.5,0.5,35.0,40.0
308,2015,12,Iowa,Purdue,387,405,1286,2314,6,2.0,1,1,0.5,0.0,0.2222222222222222,0.2222222222222222,20.0,40.0
309,2015,12,Army,Rutgers,401,359,1286,2314,3,4.0,2,0,0.6923076923076923,0.5,0.3,0.3,31.0,21.0
310,2015,12,Maryland,Indiana,484,555,1286,2314,4,5.0,0,1,0.1875,0.3333333333333333,0.2857142857142857,0.2857142857142857,47.0,28.0
311,2015,12,Minnesota,Illinois,343,433,1286,2314,4,2.0,1,3,0.5384615384615384,0.0,0.4705882352941176,0.4705882352941176,23.0,32.0
312,2015,12,Penn State,Michigan,207,343,1286,2314,1,4.0,1,2,0.21428571428571427,0.5,0.5,0.5,28.0,16.0
313,2015,12,Ohio State,Michigan State,132,294,1286,2314,2,2.0,0,2,0.2857142857142857,1.0,0.4666666666666667,0.4666666666666667,17.0,14.0
314,2015,12,Wisconsin,Northwestern,203,209,1286,2314,1,1.0,5,0,0.15384615384615385,0.0,0.35,0.35,13.0,7.0
315,2015,13,Nebraska,Iowa,433,250,1286,2314,2,3.0,4,1,0.4375,0.3333333333333333,0.0,0.0,28.0,20.0
316,2015,13,Purdue,Indiana,486,659,1286,2314,5,7.0,4,1,0.375,0.6666666666666666,0.3333333333333333,0.3333333333333333,54.0,36.0
317,2015,13,Rutgers,Maryland,530,656,1286,2314,5,6.0,1,1,0.2727272727272727,0.0,0.35714285714285715,0.35714285714285715,46.0,41.0
318,2015,13,Michigan,Ohio State,364,482,1286,2314,1,6.0,1,0,0.5,0.3333333333333333,0.5384615384615384,0.5384615384615384,42.0,13.0
319,2015,13,Illinois,Northwestern,319,350,1286,2314,1,3.0,1,2,0.3333333333333333,0.5,0.3157894736842105,0.3157894736842105,24.0,14.0
320,2015,13,Michigan State,Penn State,436,418,1286,2314,6,2.0,1,4,0.7272727272727273,0.0,0.3333333333333333,0.3333333333333333,16.0,55.0
321,2015,13,Minnesota,Wisconsin,276,336,1286,2314,2,4.0,5,1,0.25,0.0,0.5,0.5,31.0,21.0
322,2015,14,Iowa,Michigan State,268,365,1286,2314,1,1.0,3,1,0.25,0.0,0.5,0.5,16.0,13.0
323,2016,1,Florida International,Indiana,331,486,1286,2314,1,2.0,3,1,0.2857142857142857,0.5,0.4,0.4,34.0,13.0
324,2016,1,Minnesota,Oregon State,280,317,1286,2314,4,3.0,1,2,0.4705882352941176,1.0,0.5263157894736842,0.5263157894736842,23.0,30.0
325,2016,1,Michigan State,Furman,361,226,1286,2314,4,1.0,2,1,0.4,0.0,0.21428571428571427,0.21428571428571427,13.0,28.0
326,2016,1,Maryland,Howard,519,269,1286,2314,6,2.0,0,0,0.5833333333333334,0.0,0.3333333333333333,0.3333333333333333,13.0,52.0
327,2016,1,Purdue,Eastern Kentucky,512,387,1286,2314,5,3.0,1,4,0.4705882352941176,0.5,0.5,0.5,24.0,45.0
328,2016,1,Michigan,Hawai'i,512,232,1286,2314,7,0.0,1,2,1.0,0.0,0.09090909090909093,0.09090909090909093,3.0,63.0
329,2016,1,Ohio State,Bowling Green,776,244,1286,2314,10,0.0,1,3,0.8461538461538461,0.0,0.1875,0.1875,10.0,77.0
330,2016,1,Northwestern,Western Michigan,319,416,1286,2314,3,2.0,1,0,0.4,0.6666666666666666,0.4117647058823529,0.4117647058823529,22.0,21.0
331,2016,1,Washington,Rutgers,380,304,1286,2314,4,1.0,1,3,0.25,0.5,0.25,0.25,13.0,48.0
332,2016,1,Wisconsin,LSU,339,257,1286,2314,1,1.0,3,3,0.2,0.0,0.2,0.2,14.0,16.0
333,2016,1,Illinois,Murray State,515,165,1286,2314,7,0.0,0,3,0.5,1.0,0.25,0.25,3.0,52.0
334,2016,1,Iowa,Miami (OH),404,424,1286,2314,6,3.0,0,3,0.4444444444444444,1.0,0.4545454545454545,0.4545454545454545,21.0,45.0
335,2016,1,Penn State,Kent State,354,279,1286,2314,3,0.0,1,3,0.3333333333333333,0.0,0.29411764705882354,0.29411764705882354,13.0,33.0
336,2016,1,Nebraska,Fresno State,406,274,1286,2314,6,1.0,0,2,0.4545454545454545,1.0,0.3333333333333333,0.3333333333333333,10.0,43.0
337,2016,2,Florida International,Maryland,372,477,1286,2314,2,4.0,1,0,0.3125,0.0,0.3333333333333333,0.3333333333333333,41.0,14.0
338,2016,2,Purdue,Cincinnati,504,512,1286,2314,3,5.0,5,0,0.5882352941176471,1.0,0.6190476190476191,0.6190476190476191,38.0,20.0
339,2016,2,Rutgers,Howard,512,253,1286,2314,6,2.0,1,1,0.5,1.0,0.3684210526315789,0.3684210526315789,14.0,52.0
340,2016,2,Minnesota,Indiana State,593,356,1286,2314,7,4.0,0,1,0.6428571428571429,0.5,0.4666666666666667,0.4666666666666667,28.0,58.0
341,2016,2,Michigan,UCF,447,331,1286,2314,6,2.0,0,2,0.4444444444444444,0.75,0.14285714285714285,0.14285714285714285,14.0,51.0
342,2016,2,Pittsburgh,Penn State,432,406,1286,2314,6,5.0,2,4,0.3333333333333333,0.0,0.2,0.2,39.0,42.0
343,2016,2,Nebraska,Wyoming,550,320,1286,2314,6,2.0,1,6,0.5714285714285714,0.0,0.2,0.2,17.0,52.0
344,2016,2,Wisconsin,Akron,586,224,1286,2314,7,0.0,0,2,0.6666666666666666,0.0,0.1,0.1,10.0,54.0
345,2016,2,Northwestern,Illinois State,277,372,1286,2314,1,1.0,0,2,0.2777777777777778,0.75,0.2307692307692308,0.2307692307692308,9.0,7.0
346,2016,2,Ohio State,Tulsa,417,188,1286,2314,4,0.0,1,6,0.35714285714285715,0.5,0.25,0.25,3.0,48.0
347,2016,2,Indiana,Ball State,453,371,1286,2314,3,1.0,0,3,0.15384615384615385,0.0,0.375,0.375,20.0,30.0
348,2016,2,Iowa,Iowa State,435,291,1286,2314,6,0.0,0,1,0.4,1.0,0.2,0.2,3.0,42.0
349,2016,2,Illinois,North Carolina,309,462,1286,2314,3,6.0,1,1,0.3888888888888889,0.5,0.4166666666666667,0.4166666666666667,48.0,23.0
350,2016,3,Wisconsin,Georgia State,400,302,1286,2314,2,2.0,2,0,0.5,1.0,0.3076923076923077,0.3076923076923077,17.0,23.0
351,2016,3,Penn State,Temple,403,324,1286,2314,4,3.0,3,1,0.2222222222222222,1.0,0.2307692307692308,0.2307692307692308,27.0,34.0
352,2016,3,Iowa,North Dakota State,231,363,1286,2314,3,2.0,1,1,0.38461538461538464,1.0,0.3076923076923077,0.3076923076923077,23.0,21.0
353,2016,3,Rutgers,New Mexico,350,462,1286,2314,3,4.0,1,2,0.35294117647058826,0.0,0.2,0.2,28.0,37.0
354,2016,3,Nebraska,Oregon,428,482,1286,2314,5,5.0,1,0,0.38461538461538464,0.6666666666666666,0.35714285714285715,0.35714285714285715,32.0,35.0
355,2016,3,Michigan,Colorado,397,325,1286,2314,4,3.0,1,0,0.3125,0.0,0.07692307692307693,0.07692307692307693,28.0,45.0
356,2016,3,Illinois,Western Michigan,315,437,1286,2314,1,4.0,2,0,0.09090909090909093,0.0,0.18181818181818185,0.18181818181818185,34.0,10.0
357,2016,3,UCF,Maryland,455,373,1286,2314,3,4.0,4,0,0.29411764705882354,0.6,0.26666666666666666,0.26666666666666666,30.0,24.0
358,2016,3,Notre Dame,Michigan State,401,501,1286,2314,4,5.0,3,1,0.3636363636363637,1.0,0.5,0.5,36.0,28.0
359,2016,3,Oklahoma,Ohio State,403,443,1286,2314,2,5.0,2,0,0.38461538461538464,0.0,0.42857142857142855,0.42857142857142855,45.0,24.0
360,2016,3,Northwestern,Duke,406,396,1286,2314,3,2.0,2,2,0.42105263157894735,0.0,0.29411764705882354,0.29411764705882354,13.0,24.0
361,2016,4,Minnesota,Colorado State,417,369,1286,2314,4,3.0,1,2,0.5384615384615384,1.0,0.3333333333333333,0.3333333333333333,24.0,31.0
362,2016,4,Michigan State,Wisconsin,325,317,1286,2314,0,3.0,4,2,0.3076923076923077,0.0,0.4375,0.4375,30.0,6.0
363,2016,4,Purdue,Nevada,466,253,1286,2314,3,2.0,4,0,0.7333333333333333,0.6666666666666666,0.6,0.6,14.0,24.0
364,2016,4,Rutgers,Iowa,383,355,1286,2314,1,2.0,1,0,0.375,0.3333333333333333,0.2727272727272727,0.2727272727272727,14.0,7.0
365,2016,4,Michigan,Penn State,515,191,1286,2314,7,1.0,0,2,0.6875,0.5,0.16666666666666666,0.16666666666666666,10.0,49.0
366,2016,4,Indiana,Wake Forest,611,352,1286,2314,4,3.0,5,0,0.35714285714285715,0.0,0.4,0.4,33.0,28.0
367,2016,4,Northwestern,Nebraska,388,556,1286,2314,2,3.0,2,2,0.35714285714285715,0.0,0.5,0.5,24.0,13.0
368,2016,5,Iowa,Northwestern,283,362,1286,2314,4,5.0,1,1,0.375,0.0,0.375,0.375,38.0,31.0
369,2016,5,Ohio State,Rutgers,669,116,1286,2314,8,0.0,1,0,0.625,0.75,0.2857142857142857,0.2857142857142857,0.0,58.0
370,2016,5,Michigan,Wisconsin,349,159,1286,2314,2,1.0,1,3,0.2,0.0,0.26666666666666666,0.26666666666666666,7.0,14.0
371,2016,5,Nebraska,Illinois,423,270,1286,2314,4,1.0,2,0,0.7142857142857143,1.0,0.2222222222222222,0.2222222222222222,16.0,31.0
